file,class,isosurface_points,isosurface_cells
data/vtk/glioma/Tr-gl_137.vtk,glioma,7000,13664
data/vtk/glioma/Tr-gl_1370.vtk,glioma,26668,52648
data/vtk/glioma/Tr-gl_1371.vtk,glioma,31252,62032
data/vtk/glioma/Tr-gl_1372.vtk,glioma,24708,48728
data/vtk/glioma/Tr-gl_1373.vtk,glioma,44416,88052
data/vtk/glioma/Tr-gl_1374.vtk,glioma,46914,93280
data/vtk/glioma/Tr-gl_1375.vtk,glioma,16536,32536
data/vtk/glioma/Tr-gl_1376.vtk,glioma,20064,39504
data/vtk/glioma/Tr-gl_1377.vtk,glioma,11548,22544
data/vtk/glioma/Tr-gl_1378.vtk,glioma,22212,43724
data/vtk/glioma/Tr-gl_1379.vtk,glioma,48786,96988
data/vtk/glioma/Tr-gl_138.vtk,glioma,35572,70476
data/vtk/glioma/Tr-gl_1380.vtk,glioma,33536,66128
data/vtk/glioma/Tr-gl_1381.vtk,glioma,56652,112864
data/vtk/glioma/Tr-gl_1382.vtk,glioma,49874,98656
data/vtk/glioma/Tr-gl_1383.vtk,glioma,9992,19496
data/vtk/glioma/Tr-gl_1384.vtk,glioma,28576,56632
data/vtk/glioma/Tr-gl_1385.vtk,glioma,30068,59280
data/vtk/glioma/Tr-gl_1386.vtk,glioma,19168,37724
data/vtk/glioma/Tr-gl_1387.vtk,glioma,29922,58836
data/vtk/glioma/Tr-gl_1388.vtk,glioma,23436,46200
data/vtk/glioma/Tr-gl_1389.vtk,glioma,20126,39676
data/vtk/glioma/Tr-gl_139.vtk,glioma,33870,67120
data/vtk/glioma/Tr-gl_1390.vtk,glioma,22480,44172
data/vtk/glioma/Tr-gl_1391.vtk,glioma,48468,96592
data/vtk/glioma/Tr-gl_1392.vtk,glioma,26044,51616
data/vtk/glioma/Tr-gl_1393.vtk,glioma,4912,9568
data/vtk/glioma/Tr-gl_1394.vtk,glioma,4466,8736
data/vtk/glioma/Tr-gl_1395.vtk,glioma,31018,61416
data/vtk/glioma/Tr-gl_1396.vtk,glioma,2916,5672
data/vtk/glioma/Tr-gl_1397.vtk,glioma,31944,63472
data/vtk/glioma/Tr-gl_1398.vtk,glioma,588,1136
data/vtk/glioma/Tr-gl_1399.vtk,glioma,39738,79036
data/vtk/glioma/Tr-gl_14.vtk,glioma,39780,78912
data/vtk/glioma/Tr-gl_140.vtk,glioma,70320,139892
data/vtk/glioma/Tr-gl_1400.vtk,glioma,7120,13872
data/vtk/glioma/Tr-gl_141.vtk,glioma,6928,13560
data/vtk/glioma/Tr-gl_142.vtk,glioma,24380,48048
data/vtk/glioma/Tr-gl_143.vtk,glioma,37224,73712
data/vtk/glioma/Tr-gl_144.vtk,glioma,30490,60256
data/vtk/glioma/Tr-gl_145.vtk,glioma,13860,27204
data/vtk/glioma/Tr-gl_146.vtk,glioma,27004,53304
data/vtk/glioma/Tr-gl_147.vtk,glioma,5778,11272
data/vtk/glioma/Tr-gl_148.vtk,glioma,12418,24344
data/vtk/glioma/Tr-gl_149.vtk,glioma,14344,28200
data/vtk/glioma/Tr-gl_15.vtk,glioma,28241,55356
data/vtk/glioma/Tr-gl_150.vtk,glioma,22604,44836
data/vtk/glioma/Tr-gl_151.vtk,glioma,35322,70120
data/vtk/glioma/Tr-gl_152.vtk,glioma,33514,66388
data/vtk/glioma/Tr-gl_153.vtk,glioma,3380,6584
data/vtk/glioma/Tr-gl_154.vtk,glioma,37752,75100
data/vtk/glioma/Tr-gl_155.vtk,glioma,6074,11872
data/vtk/glioma/Tr-gl_156.vtk,glioma,51320,101976
data/vtk/glioma/Tr-gl_157.vtk,glioma,1812,3520
data/vtk/glioma/Tr-gl_158.vtk,glioma,8550,16696
data/vtk/glioma/Tr-gl_159.vtk,glioma,26982,53368
data/vtk/glioma/Tr-gl_16.vtk,glioma,1558,3040
data/vtk/glioma/Tr-gl_160.vtk,glioma,47636,94492
data/vtk/glioma/Tr-gl_161.vtk,glioma,4058,7896
data/vtk/glioma/Tr-gl_162.vtk,glioma,31494,62276
data/vtk/glioma/Tr-gl_163.vtk,glioma,13088,25640
data/vtk/glioma/Tr-gl_164.vtk,glioma,61034,121600
data/vtk/glioma/Tr-gl_165.vtk,glioma,28846,57064
data/vtk/glioma/Tr-gl_166.vtk,glioma,15552,30612
data/vtk/glioma/Tr-gl_167.vtk,glioma,10180,19908
data/vtk/glioma/Tr-gl_168.vtk,glioma,34678,68928
data/vtk/glioma/Tr-gl_169.vtk,glioma,51500,101612
data/vtk/glioma/Tr-gl_17.vtk,glioma,27236,53728
data/vtk/glioma/Tr-gl_170.vtk,glioma,25630,50600
data/vtk/glioma/Tr-gl_171.vtk,glioma,49582,98376
data/vtk/glioma/Tr-gl_172.vtk,glioma,33160,65748
data/vtk/glioma/Tr-gl_173.vtk,glioma,44802,88948
data/vtk/glioma/Tr-gl_174.vtk,glioma,33324,66408
data/vtk/glioma/Tr-gl_175.vtk,glioma,12074,23644
data/vtk/glioma/Tr-gl_176.vtk,glioma,33260,65680
data/vtk/glioma/Tr-gl_177.vtk,glioma,24856,49300
data/vtk/glioma/Tr-gl_178.vtk,glioma,32266,63772
data/vtk/glioma/Tr-gl_179.vtk,glioma,52412,103424
data/vtk/glioma/Tr-gl_18.vtk,glioma,28172,55668
data/vtk/glioma/Tr-gl_180.vtk,glioma,15074,29616
data/vtk/glioma/Tr-gl_181.vtk,glioma,54872,109156
data/vtk/glioma/Tr-gl_182.vtk,glioma,14824,29124
data/vtk/glioma/Tr-gl_183.vtk,glioma,43714,86792
data/vtk/glioma/Tr-gl_184.vtk,glioma,1828,3552
data/vtk/glioma/Tr-gl_185.vtk,glioma,5470,10668
data/vtk/glioma/Tr-gl_186.vtk,glioma,18732,36932
data/vtk/glioma/Tr-gl_187.vtk,glioma,45066,89388
data/vtk/glioma/Tr-gl_188.vtk,glioma,28448,56184
data/vtk/glioma/Tr-gl_189.vtk,glioma,7994,15664
data/vtk/glioma/Tr-gl_19.vtk,glioma,29408,58200
data/vtk/glioma/Tr-gl_190.vtk,glioma,20702,40852
data/vtk/glioma/Tr-gl_191.vtk,glioma,18844,36952
data/vtk/glioma/Tr-gl_192.vtk,glioma,30890,61084
data/vtk/glioma/Tr-gl_193.vtk,glioma,1580,3096
data/vtk/glioma/Tr-gl_194.vtk,glioma,11440,22368
data/vtk/glioma/Tr-gl_195.vtk,glioma,15514,30424
data/vtk/glioma/Tr-gl_196.vtk,glioma,10642,20848
data/vtk/glioma/Tr-gl_197.vtk,glioma,24518,48620
data/vtk/glioma/Tr-gl_198.vtk,glioma,31360,62152
data/vtk/glioma/Tr-gl_199.vtk,glioma,27876,54944
data/vtk/glioma/Tr-gl_2.vtk,glioma,44014,87300
data/vtk/glioma/Tr-gl_20.vtk,glioma,32870,65268
data/vtk/glioma/Tr-gl_200.vtk,glioma,28410,56660
data/vtk/glioma/Tr-gl_201.vtk,glioma,11540,22800
data/vtk/glioma/Tr-gl_202.vtk,glioma,33538,67008
data/vtk/glioma/Tr-gl_203.vtk,glioma,40334,79908
data/vtk/glioma/Tr-gl_204.vtk,glioma,21322,41960
data/vtk/glioma/Tr-gl_205.vtk,glioma,50316,99864
data/vtk/glioma/Tr-gl_206.vtk,glioma,60466,120420
data/vtk/glioma/Tr-gl_207.vtk,glioma,29238,57940
data/vtk/glioma/Tr-gl_208.vtk,glioma,41304,81876
data/vtk/glioma/Tr-gl_209.vtk,glioma,18236,35856
data/vtk/glioma/Tr-gl_21.vtk,glioma,9740,18984
data/vtk/glioma/Tr-gl_210.vtk,glioma,23458,46224
data/vtk/glioma/Tr-gl_211.vtk,glioma,46450,91912
data/vtk/glioma/Tr-gl_212.vtk,glioma,23570,46692
data/vtk/glioma/Tr-gl_213.vtk,glioma,21802,42828
data/vtk/glioma/Tr-gl_214.vtk,glioma,12668,24864
data/vtk/glioma/Tr-gl_215.vtk,glioma,17132,33700
data/vtk/glioma/Tr-gl_216.vtk,glioma,34490,68244
data/vtk/glioma/Tr-gl_217.vtk,glioma,48308,95844
data/vtk/glioma/Tr-gl_218.vtk,glioma,29282,57316
data/vtk/glioma/Tr-gl_219.vtk,glioma,32826,65040
data/vtk/glioma/Tr-gl_22.vtk,glioma,37646,74504
data/vtk/glioma/Tr-gl_220.vtk,glioma,55662,110572
data/vtk/glioma/Tr-gl_221.vtk,glioma,13184,25880
data/vtk/glioma/Tr-gl_222.vtk,glioma,31526,62388
data/vtk/glioma/Tr-gl_223.vtk,glioma,23758,46856
data/vtk/glioma/Tr-gl_224.vtk,glioma,28978,57180
data/vtk/glioma/Tr-gl_225.vtk,glioma,35822,71016
data/vtk/glioma/Tr-gl_226.vtk,glioma,22980,45212
data/vtk/glioma/Tr-gl_227.vtk,glioma,34214,67848
data/vtk/glioma/Tr-gl_228.vtk,glioma,25956,51240
data/vtk/glioma/Tr-gl_229.vtk,glioma,25100,49548
data/vtk/glioma/Tr-gl_23.vtk,glioma,28470,56372
data/vtk/glioma/Tr-gl_230.vtk,glioma,502,968
data/vtk/glioma/Tr-gl_231.vtk,glioma,29784,59036
data/vtk/glioma/Tr-gl_232.vtk,glioma,10254,20104
data/vtk/glioma/Tr-gl_233.vtk,glioma,13166,25888
data/vtk/glioma/Tr-gl_234.vtk,glioma,19802,39016
data/vtk/glioma/Tr-gl_235.vtk,glioma,12324,24204
data/vtk/glioma/Tr-gl_236.vtk,glioma,8206,16024
data/vtk/glioma/Tr-gl_237.vtk,glioma,4820,9456
data/vtk/glioma/Tr-gl_238.vtk,glioma,4034,7872
data/vtk/glioma/Tr-gl_239.vtk,glioma,9658,18944
data/vtk/glioma/Tr-gl_24.vtk,glioma,26366,52056
data/vtk/glioma/Tr-gl_240.vtk,glioma,46996,93424
data/vtk/glioma/Tr-gl_241.vtk,glioma,36812,72812
data/vtk/glioma/Tr-gl_242.vtk,glioma,30604,60632
data/vtk/glioma/Tr-gl_243.vtk,glioma,87966,175296
data/vtk/glioma/Tr-gl_244.vtk,glioma,10032,19772
data/vtk/glioma/Tr-gl_245.vtk,glioma,54980,109464
data/vtk/glioma/Tr-gl_246.vtk,glioma,35214,69700
data/vtk/glioma/Tr-gl_247.vtk,glioma,6474,12652
data/vtk/glioma/Tr-gl_248.vtk,glioma,38654,76636
data/vtk/glioma/Tr-gl_249.vtk,glioma,5302,10380
data/vtk/glioma/Tr-gl_25.vtk,glioma,12942,25508
data/vtk/glioma/Tr-gl_250.vtk,glioma,41770,82528
data/vtk/glioma/Tr-gl_251.vtk,glioma,10732,21012
data/vtk/glioma/Tr-gl_252.vtk,glioma,30730,60752
data/vtk/glioma/Tr-gl_253.vtk,glioma,32128,63756
data/vtk/glioma/Tr-gl_254.vtk,glioma,6522,12736
data/vtk/glioma/Tr-gl_255.vtk,glioma,23010,45444
data/vtk/glioma/Tr-gl_256.vtk,glioma,33414,65872
data/vtk/glioma/Tr-gl_257.vtk,glioma,47658,94720
data/vtk/glioma/Tr-gl_258.vtk,glioma,12232,24024
data/vtk/glioma/Tr-gl_259.vtk,glioma,38116,75740
data/vtk/glioma/Tr-gl_26.vtk,glioma,44244,87920
data/vtk/glioma/Tr-gl_260.vtk,glioma,22678,44820
data/vtk/glioma/Tr-gl_261.vtk,glioma,30516,60476
data/vtk/glioma/Tr-gl_262.vtk,glioma,30128,59628
data/vtk/glioma/Tr-gl_263.vtk,glioma,17576,34648
data/vtk/glioma/Tr-gl_264.vtk,glioma,24900,49080
data/vtk/glioma/Tr-gl_265.vtk,glioma,26952,53176
data/vtk/glioma/Tr-gl_266.vtk,glioma,4914,9560
data/vtk/glioma/Tr-gl_267.vtk,glioma,33050,65368
data/vtk/glioma/Tr-gl_268.vtk,glioma,15086,29660
data/vtk/glioma/Tr-gl_269.vtk,glioma,32646,64876
data/vtk/glioma/Tr-gl_27.vtk,glioma,35214,69508
data/vtk/glioma/Tr-gl_270.vtk,glioma,34638,68780
data/vtk/glioma/Tr-gl_271.vtk,glioma,32840,65096
data/vtk/glioma/Tr-gl_272.vtk,glioma,32312,64160
data/vtk/glioma/Tr-gl_273.vtk,glioma,9674,18940
data/vtk/glioma/Tr-gl_274.vtk,glioma,27554,54116
data/vtk/glioma/Tr-gl_275.vtk,glioma,27334,54088
data/vtk/glioma/Tr-gl_276.vtk,glioma,46224,91948
data/vtk/glioma/Tr-gl_277.vtk,glioma,18184,35696
data/vtk/glioma/Tr-gl_278.vtk,glioma,22634,44564
data/vtk/glioma/Tr-gl_279.vtk,glioma,12480,24432
data/vtk/glioma/Tr-gl_28.vtk,glioma,32794,64828
data/vtk/glioma/Tr-gl_280.vtk,glioma,33486,66328
data/vtk/glioma/Tr-gl_281.vtk,glioma,32648,64840
data/vtk/glioma/Tr-gl_282.vtk,glioma,42074,83464
data/vtk/glioma/Tr-gl_283.vtk,glioma,2102,4088
data/vtk/glioma/Tr-gl_284.vtk,glioma,21392,42152
data/vtk/glioma/Tr-gl_285.vtk,glioma,24028,47452
data/vtk/glioma/Tr-gl_286.vtk,glioma,3818,7424
data/vtk/glioma/Tr-gl_287.vtk,glioma,6960,13588
data/vtk/glioma/Tr-gl_288.vtk,glioma,9542,18696
data/vtk/glioma/Tr-gl_289.vtk,glioma,34456,68028
data/vtk/glioma/Tr-gl_29.vtk,glioma,22566,44416
data/vtk/glioma/Tr-gl_290.vtk,glioma,3264,6388
data/vtk/glioma/Tr-gl_291.vtk,glioma,52576,104460
data/vtk/glioma/Tr-gl_292.vtk,glioma,64656,128520
data/vtk/glioma/Tr-gl_293.vtk,glioma,2502,4880
data/vtk/glioma/Tr-gl_294.vtk,glioma,1280,2496
data/vtk/glioma/Tr-gl_295.vtk,glioma,16828,33300
data/vtk/glioma/Tr-gl_296.vtk,glioma,35672,70988
data/vtk/glioma/Tr-gl_297.vtk,glioma,8692,17016
data/vtk/glioma/Tr-gl_298.vtk,glioma,8108,15872
data/vtk/glioma/Tr-gl_299.vtk,glioma,32686,64204
data/vtk/glioma/Tr-gl_3.vtk,glioma,19250,37856
data/vtk/glioma/Tr-gl_30.vtk,glioma,20888,41144
data/vtk/glioma/Tr-gl_300.vtk,glioma,22666,44884
data/vtk/glioma/Tr-gl_301.vtk,glioma,24424,48292
data/vtk/glioma/Tr-gl_302.vtk,glioma,11077,21660
data/vtk/glioma/Tr-gl_303.vtk,glioma,21128,41772
data/vtk/glioma/Tr-gl_304.vtk,glioma,10708,21104
data/vtk/glioma/Tr-gl_305.vtk,glioma,37948,75488
data/vtk/glioma/Tr-gl_306.vtk,glioma,19608,38584
data/vtk/glioma/Tr-gl_307.vtk,glioma,40941,80640
data/vtk/glioma/Tr-gl_308.vtk,glioma,55350,109848
data/vtk/glioma/Tr-gl_309.vtk,glioma,44940,89252
data/vtk/glioma/Tr-gl_31.vtk,glioma,34320,68160
data/vtk/glioma/Tr-gl_310.vtk,glioma,6518,12752
data/vtk/glioma/Tr-gl_311.vtk,glioma,16584,32592
data/vtk/glioma/Tr-gl_312.vtk,glioma,13898,27260
data/vtk/glioma/Tr-gl_313.vtk,glioma,10464,20600
data/vtk/glioma/Tr-gl_314.vtk,glioma,11156,21808
data/vtk/glioma/Tr-gl_315.vtk,glioma,7446,14504
data/vtk/glioma/Tr-gl_316.vtk,glioma,34416,67976
data/vtk/glioma/Tr-gl_317.vtk,glioma,11398,22364
data/vtk/glioma/Tr-gl_318.vtk,glioma,40046,79348
data/vtk/glioma/Tr-gl_319.vtk,glioma,48626,96536
data/vtk/glioma/Tr-gl_32.vtk,glioma,39078,77696
data/vtk/glioma/Tr-gl_320.vtk,glioma,15194,29788
data/vtk/glioma/Tr-gl_321.vtk,glioma,47140,93540
data/vtk/glioma/Tr-gl_322.vtk,glioma,38910,77116
data/vtk/glioma/Tr-gl_323.vtk,glioma,18810,36912
data/vtk/glioma/Tr-gl_324.vtk,glioma,26462,52120
data/vtk/glioma/Tr-gl_325.vtk,glioma,38774,76668
data/vtk/glioma/Tr-gl_326.vtk,glioma,35958,71200
data/vtk/glioma/Tr-gl_327.vtk,glioma,34548,68392
data/vtk/glioma/Tr-gl_328.vtk,glioma,35648,70724
data/vtk/glioma/Tr-gl_329.vtk,glioma,17110,33680
data/vtk/glioma/Tr-gl_33.vtk,glioma,50454,100340
data/vtk/glioma/Tr-gl_330.vtk,glioma,34036,67264
data/vtk/glioma/Tr-gl_331.vtk,glioma,47396,94064
data/vtk/glioma/Tr-gl_332.vtk,glioma,37138,73732
data/vtk/glioma/Tr-gl_333.vtk,glioma,51320,101652
data/vtk/glioma/Tr-gl_334.vtk,glioma,25416,50176
data/vtk/glioma/Tr-gl_335.vtk,glioma,30128,59720
data/vtk/glioma/Tr-gl_336.vtk,glioma,34848,69164
data/vtk/glioma/Tr-gl_337.vtk,glioma,34954,69652
data/vtk/glioma/Tr-gl_338.vtk,glioma,12356,24156
data/vtk/glioma/Tr-gl_339.vtk,glioma,37076,73376
data/vtk/glioma/Tr-gl_34.vtk,glioma,29738,58892
data/vtk/glioma/Tr-gl_340.vtk,glioma,11260,22032
data/vtk/glioma/Tr-gl_341.vtk,glioma,42862,84544
data/vtk/glioma/Tr-gl_342.vtk,glioma,21398,42092
data/vtk/glioma/Tr-gl_343.vtk,glioma,12182,23880
data/vtk/glioma/Tr-gl_344.vtk,glioma,41974,83340
data/vtk/glioma/Tr-gl_345.vtk,glioma,15914,31224
data/vtk/glioma/Tr-gl_346.vtk,glioma,26486,52104
data/vtk/glioma/Tr-gl_347.vtk,glioma,9066,17608
data/vtk/glioma/Tr-gl_348.vtk,glioma,25064,49396
data/vtk/glioma/Tr-gl_349.vtk,glioma,40516,80100
data/vtk/glioma/Tr-gl_35.vtk,glioma,25618,50748
data/vtk/glioma/Tr-gl_350.vtk,glioma,39580,78408
data/vtk/glioma/Tr-gl_351.vtk,glioma,34118,67164
data/vtk/glioma/Tr-gl_352.vtk,glioma,29784,58760
data/vtk/glioma/Tr-gl_353.vtk,glioma,10450,20448
data/vtk/glioma/Tr-gl_354.vtk,glioma,3268,6360
data/vtk/glioma/Tr-gl_355.vtk,glioma,3754,7328
data/vtk/glioma/Tr-gl_356.vtk,glioma,4832,9408
data/vtk/glioma/Tr-gl_357.vtk,glioma,1700,3288
data/vtk/glioma/Tr-gl_358.vtk,glioma,47676,94800
data/vtk/glioma/Tr-gl_359.vtk,glioma,64498,128164
data/vtk/glioma/Tr-gl_36.vtk,glioma,19892,39088
data/vtk/glioma/Tr-gl_360.vtk,glioma,18620,36672
data/vtk/glioma/Tr-gl_361.vtk,glioma,19072,37444
data/vtk/glioma/Tr-gl_362.vtk,glioma,8478,16732
data/vtk/glioma/Tr-gl_363.vtk,glioma,14754,29080
data/vtk/glioma/Tr-gl_364.vtk,glioma,40338,80004
data/vtk/glioma/Tr-gl_365.vtk,glioma,13402,26280
data/vtk/glioma/Tr-gl_366.vtk,glioma,37300,73864
data/vtk/glioma/Tr-gl_367.vtk,glioma,46510,92604
data/vtk/glioma/Tr-gl_368.vtk,glioma,29438,58216
data/vtk/glioma/Tr-gl_369.vtk,glioma,26368,51952
data/vtk/glioma/Tr-gl_37.vtk,glioma,7998,15636
data/vtk/glioma/Tr-gl_370.vtk,glioma,19300,38000
data/vtk/glioma/Tr-gl_371.vtk,glioma,33712,66532
data/vtk/glioma/Tr-gl_372.vtk,glioma,13508,26440
data/vtk/glioma/Tr-gl_373.vtk,glioma,36714,72832
data/vtk/glioma/Tr-gl_374.vtk,glioma,7182,14040
data/vtk/glioma/Tr-gl_375.vtk,glioma,51404,102248
data/vtk/glioma/Tr-gl_376.vtk,glioma,46762,92860
data/vtk/glioma/Tr-gl_377.vtk,glioma,26036,51352
data/vtk/glioma/Tr-gl_378.vtk,glioma,804,1584
data/vtk/glioma/Tr-gl_379.vtk,glioma,20382,40260
data/vtk/glioma/Tr-gl_38.vtk,glioma,1930,3768
data/vtk/glioma/Tr-gl_380.vtk,glioma,44908,89180
data/vtk/glioma/Tr-gl_381.vtk,glioma,22124,43964
data/vtk/glioma/Tr-gl_382.vtk,glioma,23614,46596
data/vtk/glioma/Tr-gl_383.vtk,glioma,36020,71336
data/vtk/glioma/Tr-gl_384.vtk,glioma,37128,73824
data/vtk/glioma/Tr-gl_385.vtk,glioma,6570,12832
data/vtk/glioma/Tr-gl_386.vtk,glioma,16408,32224
data/vtk/glioma/Tr-gl_387.vtk,glioma,22998,45352
data/vtk/glioma/Tr-gl_388.vtk,glioma,6330,12340
data/vtk/glioma/Tr-gl_389.vtk,glioma,33356,65684
data/vtk/glioma/Tr-gl_39.vtk,glioma,24940,49272
data/vtk/glioma/Tr-gl_390.vtk,glioma,30016,59420
data/vtk/glioma/Tr-gl_391.vtk,glioma,12778,25096
data/vtk/glioma/Tr-gl_392.vtk,glioma,43266,85652
data/vtk/glioma/Tr-gl_393.vtk,glioma,21134,41628
data/vtk/glioma/Tr-gl_394.vtk,glioma,11894,23312
data/vtk/glioma/Tr-gl_395.vtk,glioma,44476,88224
data/vtk/glioma/Tr-gl_396.vtk,glioma,34362,68260
data/vtk/glioma/Tr-gl_397.vtk,glioma,8990,17700
data/vtk/glioma/Tr-gl_398.vtk,glioma,11844,23144
data/vtk/glioma/Tr-gl_399.vtk,glioma,37832,74996
data/vtk/glioma/Tr-gl_4.vtk,glioma,24832,49116
data/vtk/glioma/Tr-gl_40.vtk,glioma,18874,37132
data/vtk/glioma/Tr-gl_400.vtk,glioma,25742,50936
data/vtk/glioma/Tr-gl_401.vtk,glioma,4188,8144
data/vtk/glioma/Tr-gl_402.vtk,glioma,30282,59748
data/vtk/glioma/Tr-gl_403.vtk,glioma,65251,129544
data/vtk/glioma/Tr-gl_404.vtk,glioma,2624,5112
data/vtk/glioma/Tr-gl_405.vtk,glioma,30070,59512
data/vtk/glioma/Tr-gl_406.vtk,glioma,27298,53992
data/vtk/glioma/Tr-gl_407.vtk,glioma,11476,22484
data/vtk/glioma/Tr-gl_408.vtk,glioma,32766,64900
data/vtk/glioma/Tr-gl_409.vtk,glioma,16666,32900
data/vtk/glioma/Tr-gl_41.vtk,glioma,29014,57344
data/vtk/glioma/Tr-gl_410.vtk,glioma,44374,88024
data/vtk/glioma/Tr-gl_411.vtk,glioma,21130,41532
data/vtk/glioma/Tr-gl_412.vtk,glioma,25316,49996
data/vtk/glioma/Tr-gl_413.vtk,glioma,32384,63912
data/vtk/glioma/Tr-gl_414.vtk,glioma,14482,28384
data/vtk/glioma/Tr-gl_415.vtk,glioma,30486,60644
data/vtk/glioma/Tr-gl_416.vtk,glioma,11294,22128
data/vtk/glioma/Tr-gl_417.vtk,glioma,20620,40684
data/vtk/glioma/Tr-gl_418.vtk,glioma,59402,118216
data/vtk/glioma/Tr-gl_419.vtk,glioma,970,1896
data/vtk/glioma/Tr-gl_42.vtk,glioma,5950,11576
data/vtk/glioma/Tr-gl_420.vtk,glioma,26946,53028
data/vtk/glioma/Tr-gl_421.vtk,glioma,12182,23828
data/vtk/glioma/Tr-gl_422.vtk,glioma,9072,17728
data/vtk/glioma/Tr-gl_423.vtk,glioma,5954,11588
data/vtk/glioma/Tr-gl_424.vtk,glioma,26986,53100
data/vtk/glioma/Tr-gl_425.vtk,glioma,34846,69012
data/vtk/glioma/Tr-gl_426.vtk,glioma,2042,3968
data/vtk/glioma/Tr-gl_427.vtk,glioma,9138,17900
data/vtk/glioma/Tr-gl_428.vtk,glioma,31112,61456
data/vtk/glioma/Tr-gl_429.vtk,glioma,13902,27184
data/vtk/glioma/Tr-gl_43.vtk,glioma,25792,51324
data/vtk/glioma/Tr-gl_430.vtk,glioma,2226,4296
data/vtk/glioma/Tr-gl_431.vtk,glioma,8202,15992
data/vtk/glioma/Tr-gl_432.vtk,glioma,16386,32252
data/vtk/glioma/Tr-gl_433.vtk,glioma,34044,67764
data/vtk/glioma/Tr-gl_434.vtk,glioma,24732,48700
data/vtk/glioma/Tr-gl_435.vtk,glioma,57236,114016
data/vtk/glioma/Tr-gl_436.vtk,glioma,13224,25984
data/vtk/glioma/Tr-gl_437.vtk,glioma,24824,49088
data/vtk/glioma/Tr-gl_438.vtk,glioma,2848,5544
data/vtk/glioma/Tr-gl_439.vtk,glioma,46308,92112
data/vtk/glioma/Tr-gl_44.vtk,glioma,25604,50540
data/vtk/glioma/Tr-gl_440.vtk,glioma,56120,111464
data/vtk/glioma/Tr-gl_441.vtk,glioma,28608,56684
data/vtk/glioma/Tr-gl_442.vtk,glioma,16808,33036
data/vtk/glioma/Tr-gl_443.vtk,glioma,17902,35120
data/vtk/glioma/Tr-gl_444.vtk,glioma,22416,44232
data/vtk/glioma/Tr-gl_445.vtk,glioma,43434,86140
data/vtk/glioma/Tr-gl_446.vtk,glioma,10496,20664
data/vtk/glioma/Tr-gl_447.vtk,glioma,8362,16296
data/vtk/glioma/Tr-gl_448.vtk,glioma,18250,35800
data/vtk/glioma/Tr-gl_449.vtk,glioma,48750,96800
data/vtk/glioma/Tr-gl_45.vtk,glioma,38368,76012
data/vtk/glioma/Tr-gl_450.vtk,glioma,4980,9680
data/vtk/glioma/Tr-gl_451.vtk,glioma,36904,72796
data/vtk/glioma/Tr-gl_452.vtk,glioma,13746,26960
data/vtk/glioma/Tr-gl_453.vtk,glioma,23772,46952
data/vtk/glioma/Tr-gl_454.vtk,glioma,45386,90016
data/vtk/glioma/Tr-gl_455.vtk,glioma,26316,51860
data/vtk/glioma/Tr-gl_456.vtk,glioma,16972,33376
data/vtk/glioma/Tr-gl_457.vtk,glioma,13114,25736
data/vtk/glioma/Tr-gl_458.vtk,glioma,18590,36520
data/vtk/glioma/Tr-gl_459.vtk,glioma,32646,64808
data/vtk/glioma/Tr-gl_46.vtk,glioma,27044,53516
data/vtk/glioma/Tr-gl_460.vtk,glioma,50430,99800
data/vtk/glioma/Tr-gl_461.vtk,glioma,21706,42688
data/vtk/glioma/Tr-gl_462.vtk,glioma,8704,17008
data/vtk/glioma/Tr-gl_463.vtk,glioma,18228,35928
data/vtk/glioma/Tr-gl_464.vtk,glioma,21130,41716
data/vtk/glioma/Tr-gl_465.vtk,glioma,23142,45608
data/vtk/glioma/Tr-gl_466.vtk,glioma,1852,3624
data/vtk/glioma/Tr-gl_467.vtk,glioma,22534,44384
data/vtk/glioma/Tr-gl_468.vtk,glioma,38908,77056
data/vtk/glioma/Tr-gl_469.vtk,glioma,246,472
data/vtk/glioma/Tr-gl_47.vtk,glioma,11906,23404
data/vtk/glioma/Tr-gl_470.vtk,glioma,41778,82452
data/vtk/glioma/Tr-gl_471.vtk,glioma,25604,50496
data/vtk/glioma/Tr-gl_472.vtk,glioma,510,1000
data/vtk/glioma/Tr-gl_473.vtk,glioma,30802,60792
data/vtk/glioma/Tr-gl_474.vtk,glioma,11992,23488
data/vtk/glioma/Tr-gl_475.vtk,glioma,17490,34416
data/vtk/glioma/Tr-gl_476.vtk,glioma,31440,62528
data/vtk/glioma/Tr-gl_477.vtk,glioma,35248,69780
data/vtk/glioma/Tr-gl_478.vtk,glioma,29714,58544
data/vtk/glioma/Tr-gl_479.vtk,glioma,39800,78864
data/vtk/glioma/Tr-gl_48.vtk,glioma,24962,49208
data/vtk/glioma/Tr-gl_480.vtk,glioma,26344,52260
data/vtk/glioma/Tr-gl_481.vtk,glioma,9652,18904
data/vtk/glioma/Tr-gl_482.vtk,glioma,21894,43208
data/vtk/glioma/Tr-gl_483.vtk,glioma,39962,79316
data/vtk/glioma/Tr-gl_484.vtk,glioma,4306,8416
data/vtk/glioma/Tr-gl_485.vtk,glioma,14426,28324
data/vtk/glioma/Tr-gl_486.vtk,glioma,29776,58928
data/vtk/glioma/Tr-gl_487.vtk,glioma,4252,8288
data/vtk/glioma/Tr-gl_488.vtk,glioma,12342,24240
data/vtk/glioma/Tr-gl_489.vtk,glioma,5056,9932
